STN---,WBAN,YEARMODA,TEMP,1?,DEWP,2?,SLP,3?,STP,4?,VISIB,5?,WDSP,6?,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,
085360,99999,20150721,74.1,24,64.0,24,9999.9,0,9999.9,0,6.2,23,11.4,24,15.9,999.9,82.4,68.0,0.00,999.9,000000,
085360,99999,20150722,72.8,24,56.7,24,9999.9,0,9999.9,0,6.2,5,13.8,24,20.0,25.1,82.4,66.2,0.00,999.9,000000,
085360,99999,20150723,72.4,24,57.1,24,9999.9,0,9999.9,0,6.2,10,11.7,24,15.9,25.1,82.4,64.4,0.00,999.9,000000,
085360,99999,20150724,71.5,24,63.2,24,9999.9,0,9999.9,0,6.1,24,9.7,24,19.0,28.0,78.8,64.4,99.99,999.9,010000,
085360,99999,20150725,68.4,24,54.3,24,9999.9,0,9999.9,0,6.2,16,13.4,24,15.9,999.9,78.8,60.8,0.00,999.9,000000,
085360,99999,20150726,72.9,24,58.2,24,9999.9,0,9999.9,0,6.2,10,12.0,24,22.0,32.1,86.0,62.6,0.00,999.9,000000,
085360,99999,20150727,72.1,24,59.0,24,9999.9,0,9999.9,0,6.2,12,14.8,24,21.0,31.1,82.4,66.2,0.00,999.9,000000,
085360,99999,20150728,72.2,24,59.6,24,9999.9,0,9999.9,0,6.2,12,14.8,24,21.0,31.1,80.6,64.4,0.00,999.9,000000,
085360,99999,20150729,73.4,24,64.0,24,9999.9,0,9999.9,0,6.2,24,12.4,24,20.0,28.0,82.4,66.2,0.00,999.9,000000,
085360,99999,20150730,75.1,24,66.1,24,9999.9,0,9999.9,0,6.2,24,6.7,24,9.9,999.9,82.4,69.8,99.99,999.9,010000,
085360,99999,20150731,70.5,24,61.4,24,9999.9,0,9999.9,0,6.2,24,9.7,24,18.1,31.1,77.0,66.2,0.00,999.9,000000,
085360,99999,20150801,72.3,24,58.6,24,9999.9,0,9999.9,0,6.2,12,9.7,24,15.0,21.0,86.0,64.4,0.00,999.9,000000,
085360,99999,20150802,72.6,24,54.7,24,9999.9,0,9999.9,0,999.9,0,7.9,24,14.0,999.9,87.8,62.6,0.00,999.9,000000,
085360,99999,20150803,72.6,24,57.7,24,9999.9,0,9999.9,0,6.2,11,9.8,24,19.0,999.9,86.0,64.4,0.00,999.9,000000,
085360,99999,20150804,69.3,24,57.0,24,9999.9,0,9999.9,0,6.2,18,8.9,24,13.0,999.9,78.8,62.6,0.00,999.9,000000,
085360,99999,20150805,69.9,24,56.2,24,9999.9,0,9999.9,0,6.2,5,8.4,24,15.0,999.9,84.2,59.0,0.00,999.9,000000,
085360,99999,20150806,73.2,24,60.7,24,9999.9,0,9999.9,0,6.2,11,9.7,24,15.9,26.0,86.0,64.4,0.00,999.9,000000,
085360,99999,20150807,68.9,24,55.2,24,9999.9,0,9999.9,0,6.2,12,14.8,24,20.0,31.1,77.0,62.6,0.00,999.9,000000,
085360,99999,20150808,70.7,24,51.8,24,9999.9,0,9999.9,0,6.2,4,11.0,24,15.0,20.0,84.2,60.8,0.00,999.9,000000,
085360,99999,20150809,80.3,24,49.0,24,9999.9,0,9999.9,0,999.9,0,6.2,24,9.9,15.0,95.0,64.4,0.00,999.9,000000,
085360,99999,20150810,78.2,24,52.3,24,9999.9,0,9999.9,0,6.2,5,7.0,24,15.9,18.1,93.2,64.4,0.00,999.9,000000,
085360,99999,20150811,69.9,24,59.7,24,9999.9,0,9999.9,0,6.2,24,8.1,24,13.0,21.0,80.6,64.4,0.00,999.9,000000,
085360,99999,20150812,69.3,24,60.6,24,9999.9,0,9999.9,0,6.2,24,6.9,24,13.0,999.9,77.0,64.4,0.00,999.9,000000,
085360,99999,20150813,66.8,24,55.3,24,9999.9,0,9999.9,0,6.2,24,9.3,24,15.9,22.0,75.2,60.8,0.00,999.9,000000,
085360,99999,20150814,66.1,24,54.4,24,9999.9,0,9999.9,0,6.2,24,9.0,24,15.9,999.9,75.2,59.0,0.00,999.9,000000,
085360,99999,20150815,69.1,24,59.6,24,9999.9,0,9999.9,0,6.2,24,9.7,24,14.0,999.9,78.8,62.6,0.00,999.9,000000,
085360,99999,20150816,69.7,24,63.6,24,9999.9,0,9999.9,0,6.1,24,6.5,24,9.9,999.9,78.8,64.4,99.99,999.9,010000,
085360,99999,20150817,68.6,24,59.7,24,9999.9,0,9999.9,0,6.2,24,10.7,24,19.0,26.0,77.0,64.4,0.00,999.9,000000,
085360,99999,20150818,69.3,24,59.4,24,9999.9,0,9999.9,0,6.2,24,12.9,24,17.1,28.9,78.8,64.4,0.00,999.9,000000,
085360,99999,20150819,72.6,24,57.6,24,9999.9,0,9999.9,0,6.2,6,7.7,24,12.0,17.1,87.8,62.6,0.00,999.9,000000,
085360,99999,20150820,78.4,24,53.0,24,9999.9,0,9999.9,0,999.9,0,6.9,24,15.9,999.9,93.2,64.4,0.00,999.9,000000,
085360,99999,20150821,73.2,24,58.9,24,9999.9,0,9999.9,0,6.2,15,10.0,24,18.1,25.1,86.0,66.2,0.00,999.9,000000,
085360,99999,20150822,69.7,24,61.3,24,9999.9,0,9999.9,0,6.2,24,9.4,24,13.0,20.0,77.0,64.4,99.99,999.9,010000,
085360,99999,20150823,67.2,24,59.1,24,9999.9,0,9999.9,0,6.1,24,8.4,24,15.9,999.9,75.2,62.6,99.99,999.9,010000,
085360,99999,20150824,67.6,24,55.5,24,9999.9,0,9999.9,0,6.2,14,6.0,24,11.1,999.9,75.2,62.6,99.99,999.9,010000,
085360,99999,20150825,69.3,24,56.1,24,9999.9,0,9999.9,0,6.2,8,7.5,24,15.0,20.0,82.4,59.0,0.00,999.9,000000,
085360,99999,20150826,71.8,24,61.8,24,9999.9,0,9999.9,0,6.2,24,5.2,24,8.9,999.9,82.4,62.6,0.00,999.9,000000,
085360,99999,20150827,72.2,24,64.7,24,9999.9,0,9999.9,0,6.2,23,6.0,24,11.1,999.9,80.6,66.2,0.00,999.9,000000,
085360,99999,20150828,74.9,24,64.2,24,9999.9,0,9999.9,0,6.2,18,6.8,24,14.0,999.9,86.0,68.0,0.00,999.9,000000,
085360,99999,20150829,76.3,24,60.6,24,9999.9,0,9999.9,0,999.9,0,5.3,24,8.9,15.9,91.4,64.4,0.00,999.9,000000,
085360,99999,20150830,74.9,24,64.7,24,9999.9,0,9999.9,0,6.2,7,7.1,24,15.9,999.9,82.4,68.0,0.00,999.9,000000,
085360,99999,20150831,72.7,24,64.9,24,9999.9,0,9999.9,0,6.2,24,8.1,24,13.0,999.9,78.8,68.0,99.99,999.9,010000,
085360,99999,20150901,68.5,24,61.5,24,9999.9,0,9999.9,0,6.2,24,10.1,24,14.0,999.9,73.4,64.4,0.00,999.9,000000,
085360,99999,20150902,66.2,24,55.8,24,9999.9,0,9999.9,0,6.2,24,10.4,24,15.9,22.9,73.4,60.8,0.00,999.9,000000,
085360,99999,20150903,65.2,24,55.6,24,9999.9,0,9999.9,0,6.2,24,11.5,24,17.1,26.0,71.6,62.6,0.00,999.9,000000,
085360,99999,20150904,64.1,24,53.7,24,9999.9,0,9999.9,0,6.2,24,11.4,24,15.9,24.1,69.8,60.8,0.00,999.9,000000,
085360,99999,20150905,65.5,24,54.6,24,9999.9,0,9999.9,0,6.2,15,6.5,24,11.1,18.1,77.0,59.0,0.00,999.9,000000,
085360,99999,20150906,69.1,24,52.2,24,9999.9,0,9999.9,0,999.9,0,4.9,24,12.0,19.0,84.2,55.4,0.00,999.9,000000,
085360,99999,20150907,73.6,24,52.4,24,9999.9,0,9999.9,0,6.2,5,5.6,24,13.0,20.0,87.8,62.6,0.00,999.9,000000,
085360,99999,20150908,73.0,24,50.8,24,9999.9,0,9999.9,0,999.9,0,7.2,24,12.0,999.9,84.2,64.4,0.00,999.9,000000,
085360,99999,20150909,68.8,24,58.0,24,9999.9,0,9999.9,0,6.2,14,6.0,24,12.0,999.9,78.8,57.2,0.00,999.9,100000,
085360,99999,20150910,66.3,24,55.4,24,9999.9,0,9999.9,0,6.2,24,8.2,24,11.1,999.9,75.2,60.8,0.00,999.9,000000,
085360,99999,20150911,66.1,24,55.4,24,9999.9,0,9999.9,0,6.2,15,7.5,24,12.0,999.9,78.8,59.0,0.00,999.9,000000,
085360,99999,20150912,66.9,24,57.5,24,9999.9,0,9999.9,0,6.2,21,7.1,24,12.0,999.9,73.4,62.6,99.99,999.9,010000,
085360,99999,20150913,65.4,24,58.9,24,9999.9,0,9999.9,0,6.0,24,8.1,24,19.0,27.0,73.4,59.0,99.99,999.9,010000,
085360,99999,20150914,65.4,24,54.6,24,9999.9,0,9999.9,0,6.2,20,6.4,24,11.1,999.9,73.4,59.0,0.00,999.9,000000,
085360,99999,20150915,65.8,24,60.6,24,9999.9,0,9999.9,0,5.5,24,13.3,24,22.0,33.0,71.6,59.0,99.99,999.9,010000,
085360,99999,20150916,67.6,24,59.8,24,9999.9,0,9999.9,0,5.5,24,13.0,24,22.9,33.0,73.4,59.0,99.99,999.9,010000,
085360,99999,20150917,63.7,24,52.4,24,9999.9,0,9999.9,0,6.2,15,6.6,24,12.0,999.9,73.4,57.2,0.00,999.9,000000,
085360,99999,20150918,65.0,24,49.6,24,9999.9,0,9999.9,0,999.9,0,9.3,24,15.0,19.0,77.0,57.2,0.00,999.9,000000,
085360,99999,20150919,71.5,24,47.5,24,9999.9,0,9999.9,0,999.9,0,8.9,24,12.0,22.0,86.0,60.8,0.00,999.9,000000,
085360,99999,20150920,73.8,24,47.2,24,9999.9,0,9999.9,0,999.9,0,6.9,24,12.0,21.0,87.8,60.8,0.00,999.9,000000,
085360,99999,20150921,71.6,24,48.6,24,9999.9,0,9999.9,0,999.9,0,6.3,24,15.0,999.9,82.4,60.8,0.00,999.9,000000,
085360,99999,20150922,64.0,24,53.4,24,9999.9,0,9999.9,0,6.2,17,11.3,24,18.1,21.0,71.6,59.0,0.00,999.9,000000,
085360,99999,20150923,66.0,24,55.1,24,9999.9,0,9999.9,0,6.2,15,9.5,24,15.9,22.0,78.8,59.0,0.00,999.9,000000,
085360,99999,20150924,67.4,24,57.7,24,9999.9,0,9999.9,0,6.2,13,9.3,24,15.0,999.9,82.4,60.8,0.00,999.9,000000,
085360,99999,20150925,67.3,24,58.2,24,9999.9,0,9999.9,0,999.9,0,8.1,24,14.0,17.1,80.6,60.8,0.00,999.9,000000,
085360,99999,20150926,66.7,24,58.1,24,9999.9,0,9999.9,0,5.7,10,9.8,24,15.9,999.9,78.8,59.0,0.00,999.9,000000,
085360,99999,20150927,68.5,24,56.0,24,9999.9,0,9999.9,0,6.2,6,7.4,24,13.0,17.1,87.8,57.2,0.00,999.9,000000,
085360,99999,20150928,70.8,24,50.0,24,9999.9,0,9999.9,0,999.9,0,4.6,24,12.0,17.1,84.2,59.0,0.00,999.9,000000,
085360,99999,20150929,68.8,24,54.2,24,9999.9,0,9999.9,0,6.2,17,4.8,24,8.0,18.1,78.8,62.6,0.00,999.9,000000,
085360,99999,20150930,68.8,24,57.7,24,9999.9,0,9999.9,0,6.1,12,5.7,24,13.0,999.9,78.8,59.0,0.00,999.9,000000,
085360,99999,20151001,69.1,24,56.3,24,9999.9,0,9999.9,0,5.8,7,5.2,24,11.1,22.9,82.4,59.0,0.00,999.9,000000,
085360,99999,20151002,67.6,24,57.6,24,9999.9,0,9999.9,0,6.2,5,6.4,24,9.9,17.1,78.8,60.8,0.00,999.9,000000,
085360,99999,20151003,66.9,24,57.5,24,9999.9,0,9999.9,0,6.2,14,7.5,24,14.0,999.9,73.4,60.8,0.00,999.9,000000,
085360,99999,20151004,71.1,24,67.0,24,9999.9,0,9999.9,0,5.8,24,18.1,24,26.0,35.9,77.0,68.0,99.99,999.9,010000,
085360,99999,20151005,69.1,24,66.3,24,9999.9,0,9999.9,0,5.4,24,18.3,24,24.1,35.9,71.6,66.2,99.99,999.9,010000,
085360,99999,20151006,65.6,24,58.5,24,9999.9,0,9999.9,0,6.2,22,6.7,24,9.9,999.9,69.8,60.8,99.99,999.9,010000,
085360,99999,20151007,63.0,24,49.6,24,9999.9,0,9999.9,0,6.2,15,8.1,24,14.0,999.9,69.8,59.0,0.00,999.9,000000,
085360,99999,20151008,62.4,24,52.2,24,9999.9,0,9999.9,0,6.2,19,9.3,24,12.0,999.9,71.6,57.2,0.00,999.9,000000,
085360,99999,20151009,61.7,24,55.3,24,9999.9,0,9999.9,0,6.2,8,6.0,24,11.1,17.1,68.0,53.6,0.00,999.9,100000,
085360,99999,20151010,63.3,24,61.5,24,9999.9,0,9999.9,0,4.1,24,8.7,24,14.0,999.9,66.2,60.8,99.99,999.9,010000,
085360,99999,20151011,65.4,24,63.1,24,9999.9,0,9999.9,0,4.9,24,11.4,24,15.0,999.9,68.0,64.4,99.99,999.9,010000,
085360,99999,20151012,65.8,24,62.5,24,9999.9,0,9999.9,0,5.9,24,10.1,24,18.1,999.9,68.0,62.6,99.99,999.9,010000,
085360,99999,20151013,67.3,24,61.4,24,9999.9,0,9999.9,0,6.1,24,8.6,24,13.0,26.0,75.2,62.6,99.99,999.9,010000,
085360,99999,20151014,66.8,24,53.5,24,9999.9,0,9999.9,0,6.2,10,6.8,24,11.1,18.1,75.2,59.0,0.00,999.9,000000,
085360,99999,20151015,65.7,24,52.5,24,9999.9,0,9999.9,0,6.2,12,4.3,24,8.0,18.1,75.2,57.2,0.00,999.9,000000,
085360,99999,20151016,65.9,24,57.1,24,9999.9,0,9999.9,0,999.9,0,3.8,24,8.9,22.0,71.6,60.8,99.99,999.9,010000,
085360,99999,20151017,65.6,24,60.0,24,9999.9,0,9999.9,0,5.9,23,12.5,24,28.9,38.1,68.0,62.6,99.99,999.9,010000,
085360,99999,20151018,64.2,24,60.3,24,9999.9,0,9999.9,0,5.7,24,7.7,24,14.0,18.1,68.0,60.8,99.99,999.9,010000,
085360,99999,20151019,62.6,24,59.1,24,9999.9,0,9999.9,0,6.2,24,9.4,24,15.0,999.9,68.0,57.2,99.99,999.9,010000,
085360,99999,20151020,67.7,24,60.9,24,9999.9,0,9999.9,0,6.2,24,11.1,24,14.0,28.0,75.2,62.6,99.99,999.9,010010,
085360,99999,20151021,65.5,24,50.8,24,9999.9,0,9999.9,0,999.9,0,7.4,24,11.1,19.0,73.4,59.0,0.00,999.9,000000,
085360,99999,20151022,63.9,24,49.8,24,9999.9,0,9999.9,0,999.9,0,5.6,24,8.9,19.0,73.4,55.4,0.00,999.9,000000,
085360,99999,20151023,62.1,24,54.6,24,9999.9,0,9999.9,0,999.9,0,2.9,24,5.1,15.9,69.8,53.6,0.00,999.9,100000,
085360,99999,20151024,61.5,24,59.6,24,9999.9,0,9999.9,0,5.3,21,4.7,24,8.0,24.1,62.6,60.8,99.99,999.9,110000,
085360,99999,20151025,61.0,24,59.5,24,9999.9,0,9999.9,0,5.5,24,5.0,24,8.0,18.1,62.6,59.0,99.99,999.9,010000,
085360,99999,20151026,62.2,24,58.9,24,9999.9,0,9999.9,0,4.7,24,7.0,24,17.1,999.9,69.8,55.4,99.99,999.9,110010,
085360,99999,20151027,59.2,24,52.4,24,9999.9,0,9999.9,0,6.1,22,7.0,24,13.0,22.0,64.4,55.4,99.99,999.9,010000,
085360,99999,20151028,61.8,24,55.0,24,9999.9,0,9999.9,0,6.2,24,7.8,24,14.0,999.9,68.0,57.2,99.99,999.9,010000,
085360,99999,20151029,65.0,24,59.8,24,9999.9,0,9999.9,0,6.2,24,9.5,24,14.0,999.9,69.8,62.6,99.99,999.9,010000,
085360,99999,20151030,63.4,24,59.1,24,9999.9,0,9999.9,0,5.8,24,7.9,24,18.1,999.9,68.0,60.8,99.99,999.9,010000,
085360,99999,20151031,60.0,24,53.0,24,9999.9,0,9999.9,0,6.1,22,8.0,24,17.1,29.9,64.4,55.4,99.99,999.9,010000,
085360,99999,20151101,58.1,24,54.3,24,9999.9,0,9999.9,0,6.1,19,8.1,24,13.0,999.9,64.4,55.4,99.99,999.9,010000,
085360,99999,20151102,59.1,24,56.4,24,9999.9,0,9999.9,0,6.1,24,6.8,24,14.0,22.0,62.6,55.4,99.99,999.9,010000,
085360,99999,20151103,62.1,24,58.3,24,9999.9,0,9999.9,0,6.2,24,7.5,24,13.0,999.9,68.0,55.4,0.00,999.9,000000,
085360,99999,20151104,63.5,24,59.4,24,9999.9,0,9999.9,0,5.5,24,9.7,24,15.9,999.9,68.0,60.8,99.99,999.9,010000,
085360,99999,20151105,65.0,24,63.4,24,9999.9,0,9999.9,0,5.4,24,6.0,24,11.1,999.9,69.8,62.6,99.99,999.9,010000,
085360,99999,20151106,66.7,24,62.2,24,9999.9,0,9999.9,0,3.9,18,3.3,24,6.0,13.0,75.2,62.6,0.00,999.9,100000,
085360,99999,20151107,66.0,24,60.8,24,9999.9,0,9999.9,0,6.2,6,4.2,24,8.0,26.0,75.2,59.0,0.00,999.9,000000,
085360,99999,20151108,64.5,24,58.0,24,9999.9,0,9999.9,0,6.2,6,4.4,24,8.9,19.0,71.6,57.2,0.00,999.9,000000,
085360,99999,20151109,64.9,24,57.8,24,9999.9,0,9999.9,0,5.3,7,4.2,24,8.0,22.9,73.4,57.2,0.00,999.9,000000,
085360,99999,20151110,63.2,24,54.8,24,9999.9,0,9999.9,0,999.9,0,4.6,24,8.0,15.9,73.4,55.4,0.00,999.9,000000,
085360,99999,20151111,61.5,24,54.6,24,9999.9,0,9999.9,0,5.5,9,3.5,24,7.0,18.1,71.6,51.8,0.00,999.9,000000,
085360,99999,20151112,60.3,24,54.3,24,9999.9,0,9999.9,0,5.7,9,3.8,24,8.9,22.9,68.0,51.8,0.00,999.9,100000,
085360,99999,20151113,60.4,24,56.0,24,9999.9,0,9999.9,0,5.2,13,5.9,24,9.9,13.0,68.0,57.2,0.00,999.9,100000,
085360,99999,20151114,59.8,24,53.4,24,9999.9,0,9999.9,0,999.9,0,4.8,24,8.9,21.0,68.0,51.8,0.00,999.9,000000,
085360,99999,20151115,59.5,24,53.5,24,9999.9,0,9999.9,0,6.2,12,4.3,24,7.0,17.1,68.0,51.8,0.00,999.9,000000,
085360,99999,20151116,59.9,24,55.0,24,9999.9,0,9999.9,0,5.7,23,4.8,24,8.9,17.1,66.2,55.4,0.00,999.9,100000,
085360,99999,20151117,58.0,24,52.8,24,9999.9,0,9999.9,0,5.6,11,4.6,24,9.9,19.0,66.2,51.8,0.00,999.9,100000,
085360,99999,20151118,58.4,24,53.4,24,9999.9,0,9999.9,0,6.2,8,5.7,24,9.9,20.0,66.2,50.0,0.00,999.9,000000,
085360,99999,20151119,59.2,24,54.8,24,9999.9,0,9999.9,0,4.9,8,4.6,24,7.0,18.1,68.0,51.8,0.00,999.9,100000,
085360,99999,20151120,60.4,24,55.4,24,9999.9,0,9999.9,0,5.1,14,5.7,24,11.1,999.9,69.8,53.6,0.00,999.9,100000,
085360,99999,20151121,58.4,24,50.3,24,9999.9,0,9999.9,0,5.9,20,12.9,24,22.9,33.0,62.6,50.0,99.99,999.9,010000,
085360,99999,20151122,51.8,24,44.5,24,9999.9,0,9999.9,0,6.2,19,8.5,24,15.0,999.9,57.2,46.4,99.99,999.9,010000,
085360,99999,20151123,51.3,24,40.2,24,9999.9,0,9999.9,0,999.9,0,8.7,24,13.0,24.1,57.2,46.4,0.00,999.9,000000,
085360,99999,20151124,51.0,24,39.1,24,9999.9,0,9999.9,0,6.2,9,6.5,24,15.9,999.9,59.0,39.2,0.00,999.9,000000,
085360,99999,20151125,57.9,24,51.7,24,9999.9,0,9999.9,0,6.2,24,12.4,24,20.0,28.0,62.6,51.8,0.00,999.9,000000,
085360,99999,20151126,58.6,24,51.9,24,9999.9,0,9999.9,0,6.2,21,13.9,24,22.0,25.1,64.4,55.4,0.00,999.9,000000,
085360,99999,20151127,59.0,24,52.6,24,9999.9,0,9999.9,0,6.2,22,12.1,24,19.0,28.0,64.4,55.4,0.00,999.9,000000,
085360,99999,20151128,57.3,24,50.1,24,9999.9,0,9999.9,0,6.2,18,10.0,24,18.1,999.9,64.4,53.6,0.00,999.9,000000,
085360,99999,20151129,54.4,24,45.1,24,9999.9,0,9999.9,0,999.9,0,6.3,24,8.0,999.9,62.6,46.4,0.00,999.9,000000,
085360,99999,20151130,52.3,24,42.3,24,9999.9,0,9999.9,0,999.9,0,5.5,24,8.9,28.0,60.8,44.6,0.00,999.9,000000,
085360,99999,20151201,52.9,24,47.0,24,9999.9,0,9999.9,0,6.1,20,3.7,24,6.0,999.9,57.2,46.4,99.99,999.9,010000,
085360,99999,20151202,56.1,24,53.5,24,9999.9,0,9999.9,0,3.9,23,3.5,24,6.0,19.0,62.6,51.8,0.00,999.9,100000,
085360,99999,20151203,55.3,24,49.8,24,9999.9,0,9999.9,0,4.0,10,3.3,24,6.0,15.9,68.0,46.4,0.00,999.9,100000,
085360,99999,20151204,56.8,24,50.4,24,9999.9,0,9999.9,0,999.9,0,5.1,24,8.0,22.9,62.6,51.8,0.00,999.9,000000,
085360,99999,20151205,56.1,24,49.5,24,9999.9,0,9999.9,0,999.9,0,3.1,24,6.0,22.9,66.2,48.2,0.00,999.9,100000,
085360,99999,20151206,50.3,24,49.6,24,9999.9,0,9999.9,0,2.3,23,2.2,24,5.1,999.9,55.4,44.6,99.99,999.9,110000,
085360,99999,20151207,56.2,24,54.1,24,9999.9,0,9999.9,0,4.6,22,4.5,24,7.0,999.9,59.0,53.6,99.99,999.9,010000,
085360,99999,20151208,55.8,24,52.0,24,9999.9,0,9999.9,0,6.0,9,4.9,24,7.0,21.0,62.6,51.8,0.00,999.9,000000,
085360,99999,20151209,56.4,24,50.1,24,9999.9,0,9999.9,0,999.9,0,8.1,24,12.0,22.0,62.6,51.8,0.00,999.9,000000,
085360,99999,20151210,57.6,24,49.2,24,9999.9,0,9999.9,0,999.9,0,7.5,24,11.1,20.0,60.8,53.6,0.00,999.9,000000,
085360,99999,20151211,54.3,24,49.2,24,9999.9,0,9999.9,0,999.9,0,5.8,24,8.9,15.0,59.0,50.0,0.00,999.9,000000,
085360,99999,20151212,56.3,24,51.0,24,9999.9,0,9999.9,0,6.2,19,5.3,24,8.0,22.9,62.6,51.8,0.00,999.9,000000,
085360,99999,20151213,57.3,24,54.9,24,9999.9,0,9999.9,0,5.5,24,8.9,24,22.9,35.0,64.4,51.8,99.99,999.9,010000,
085360,99999,20151214,62.0,24,59.0,24,9999.9,0,9999.9,0,5.1,24,14.4,24,22.0,32.1,64.4,57.2,99.99,999.9,010000,
085360,99999,20151215,64.1,24,54.5,24,9999.9,0,9999.9,0,6.2,7,11.5,24,19.0,28.9,69.8,57.2,0.00,999.9,000000,
085360,99999,20151216,54.9,24,48.0,24,9999.9,0,9999.9,0,999.9,0,3.8,24,8.0,15.9,62.6,48.2,0.00,999.9,000000,
085360,99999,20151217,56.9,24,52.3,24,9999.9,0,9999.9,0,6.2,11,6.2,24,14.0,999.9,66.2,48.2,0.00,999.9,000000,
085360,99999,20151218,60.9,24,56.9,24,9999.9,0,9999.9,0,5.7,19,5.7,24,11.1,20.0,66.2,57.2,0.00,999.9,000000,
085360,99999,20151219,57.9,24,50.4,24,9999.9,0,9999.9,0,6.2,11,9.3,24,22.0,28.0,66.2,48.2,99.99,999.9,010000,
085360,99999,20151220,57.6,24,51.0,24,9999.9,0,9999.9,0,6.2,21,4.3,24,11.1,999.9,62.6,48.2,99.99,999.9,010000,
085360,99999,20151221,46.8,24,45.7,24,9999.9,0,9999.9,0,3.5,20,3.1,24,6.0,999.9,50.0,42.8,0.00,999.9,100000,
085360,99999,20151222,44.2,24,44.2,24,9999.9,0,9999.9,0,2.2,24,6.7,24,8.9,999.9,44.6,42.8,0.00,999.9,100000,
085360,99999,20151223,46.3,24,46.3,24,9999.9,0,9999.9,0,2.1,24,4.5,24,6.0,999.9,50.0,44.6,0.00,999.9,100000,
085360,99999,20151224,50.3,24,49.8,24,9999.9,0,9999.9,0,2.6,24,3.5,24,6.0,15.0,53.6,46.4,99.99,999.9,110000,
085360,99999,20151225,52.2,24,49.9,24,9999.9,0,9999.9,0,3.8,14,5.0,24,8.0,22.0,59.0,46.4,0.00,999.9,100000,
085360,99999,20151226,52.3,24,49.9,24,9999.9,0,9999.9,0,5.4,14,5.6,24,8.0,999.9,60.8,46.4,0.00,999.9,000000,
085360,99999,20151227,54.4,24,49.5,24,9999.9,0,9999.9,0,999.9,0,8.4,24,20.0,33.0,62.6,46.4,99.99,999.9,010010,
085360,99999,20151228,59.8,24,55.9,24,9999.9,0,9999.9,0,6.1,23,14.6,24,22.0,29.9,62.6,51.8,99.99,999.9,010000,
085360,99999,20151229,54.6,24,51.3,24,9999.9,0,9999.9,0,5.9,23,4.0,24,8.9,999.9,62.6,48.2,0.00,999.9,100000,
085360,99999,20151230,58.4,24,56.6,24,9999.9,0,9999.9,0,4.7,24,9.1,24,17.1,999.9,64.4,50.0,99.99,999.9,110000,
085360,99999,20151231,55.4,24,51.0,24,9999.9,0,9999.9,0,6.2,24,2.5,24,6.0,14.0,59.0,48.2,0.00,999.9,000000,
085360,99999,20160101,57.0,24,54.6,24,9999.9,0,9999.9,0,5.4,24,8.4,24,22.9,34.0,64.4,51.8,99.99,999.9,010000,
085360,99999,20160102,54.7,24,48.4,24,9999.9,0,9999.9,0,6.2,23,3.7,24,7.0,999.9,59.0,50.0,0.00,999.9,000000,
085360,99999,20160103,58.9,24,56.9,24,9999.9,0,9999.9,0,4.1,24,9.3,24,15.9,999.9,62.6,53.6,99.99,999.9,010000,
085360,99999,20160104,60.3,24,56.8,24,9999.9,0,9999.9,0,5.3,24,14.2,24,24.1,34.0,62.6,53.6,99.99,999.9,010000,
085360,99999,20160105,52.1,24,45.0,24,9999.9,0,9999.9,0,6.1,24,7.8,24,15.0,26.0,55.4,50.0,99.99,999.9,010000,
085360,99999,20160106,53.3,24,49.7,24,9999.9,0,9999.9,0,5.9,24,8.7,24,17.1,999.9,59.0,46.4,99.99,999.9,010000,
085360,99999,20160107,59.3,24,57.4,24,9999.9,0,9999.9,0,5.1,24,13.6,24,18.1,29.9,62.6,59.0,99.99,999.9,010000,
085360,99999,20160108,59.0,24,57.1,24,9999.9,0,9999.9,0,5.6,24,13.5,24,19.0,28.0,60.8,55.4,99.99,999.9,010000,
085360,99999,20160109,56.4,24,50.8,24,9999.9,0,9999.9,0,6.1,24,10.8,24,20.0,34.0,60.8,48.2,99.99,999.9,010000,
085360,99999,20160110,59.8,24,55.7,24,9999.9,0,9999.9,0,5.8,24,19.4,24,25.1,36.9,60.8,57.2,99.99,999.9,010000,
085360,99999,20160111,55.2,24,47.8,24,9999.9,0,9999.9,0,5.6,23,7.7,24,25.1,38.1,60.8,48.2,99.99,999.9,010000,
085360,99999,20160112,53.1,24,45.7,24,9999.9,0,9999.9,0,6.2,17,3.6,24,8.9,15.0,59.0,48.2,0.00,999.9,000000,
085360,99999,20160113,50.9,24,45.7,24,9999.9,0,9999.9,0,4.0,6,3.5,24,8.0,17.1,59.0,42.8,0.00,999.9,100000,
085360,99999,20160114,57.2,24,53.8,24,9999.9,0,9999.9,0,6.0,24,7.8,24,14.0,999.9,60.8,53.6,99.99,999.9,010000,
085360,99999,20160115,53.1,24,44.0,24,9999.9,0,9999.9,0,6.2,17,9.5,24,17.1,25.1,59.0,48.2,0.00,999.9,000000,
085360,99999,20160116,47.9,24,37.7,24,9999.9,0,9999.9,0,999.9,0,7.1,24,9.9,20.0,57.2,41.0,0.00,999.9,000000,
085360,99999,20160117,45.4,24,38.4,24,9999.9,0,9999.9,0,6.2,10,3.9,24,8.0,15.9,50.0,41.0,99.99,999.9,010000,
085360,99999,20160118,53.4,24,47.3,24,9999.9,0,9999.9,0,6.2,24,3.9,24,8.9,999.9,60.8,46.4,99.99,999.9,010000,
